w1,w2,run_directory,remaining_pipeline_script,equilibrium_count,prey_consensus_leader,prey_consensus_probability_mean,prey_consensus_probability_min,prey_consensus_probability_max,prey_support_size_min,prey_support_size_max,prey_normalized_entropy_mean,predator_consensus_leader,predator_consensus_probability_mean,predator_consensus_probability_min,predator_consensus_probability_max,predator_support_size_min,predator_support_size_max,predator_normalized_entropy_mean,prey_expected_payoff_mean,prey_expected_payoff_min,prey_expected_payoff_max,predator_expected_payoff_mean,predator_expected_payoff_min,predator_expected_payoff_max
0.7,0.3,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p3,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p3/run_remaining_pipeline.sh,1,M2,0.8631806314,0.8631806314,0.8631806314,2,2,0.2227684253,D,0.9899838162,0.9899838162,0.9899838162,2,2,0.0312965488,1.0934554085,1.0934554085,1.0934554085,0.8425545859,0.8425545859,0.8425545859
0.7,0.4,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p4,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p4/run_remaining_pipeline.sh,1,M2,0.9016917549,0.9016917549,0.9016917549,2,2,0.1793487535,D,0.9942660070,0.9942660070,0.9942660070,2,2,0.0197083527,1.0954006864,1.0954006864,1.0954006864,0.8414251796,0.8414251796,0.8414251796
0.7,0.5,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p5,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p5/run_remaining_pipeline.sh,1,M2,0.8226299512,0.8226299512,0.8226299512,2,2,0.2608508870,D,0.9961995391,0.9961995391,0.9961995391,2,2,0.0139370289,1.0969044972,1.0969044972,1.0969044972,0.8421695941,0.8421695941,0.8421695941
0.7,0.6,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p6,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p6/run_remaining_pipeline.sh,1,M2,0.5009582480,0.5009582480,0.5009582480,2,2,0.3868517823,D,0.9642777643,0.9642777643,0.9642777643,2,2,0.0860061337,1.0992709691,1.0992709691,1.0992709691,0.8462971098,0.8462971098,0.8462971098
0.7,0.7,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p7,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p7/run_remaining_pipeline.sh,1,M2,0.5194688878,0.5194688878,0.5194688878,2,2,0.3864296104,D,0.9121430146,0.9121430146,0.9121430146,2,2,0.1660666147,1.1041484912,1.1041484912,1.1041484912,0.8452938175,0.8452938175,0.8452938175
0.7,0.8,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p8,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p8/run_remaining_pipeline.sh,1,D,0.6409612894,0.6409612894,0.6409612894,2,2,0.3643698322,M2,0.5656371216,0.5656371216,0.5656371216,2,2,0.3820299593,1.1196141645,1.1196141645,1.1196141645,0.8438711522,0.8438711522,0.8438711522
0.7,0.9,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p9,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_0p9/run_remaining_pipeline.sh,1,M2,0.8184483184,0.8184483184,0.8184483184,2,2,0.2643983444,D,0.7548575655,0.7548575655,0.7548575655,2,2,0.3108315461,1.1237292182,1.1237292182,1.1237292182,0.8355068591,0.8355068591,0.8355068591
0.7,1,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_1,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p7__w2_1/run_remaining_pipeline.sh,1,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,1.1400135388,1.1400135388,1.1400135388,0.8292520399,0.8292520399,0.8292520399
0.8,0,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p8__w2_0,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p8__w2_0/run_remaining_pipeline.sh,1,P1,0.6682382088,0.6682382088,0.6682382088,3,3,0.4804317834,D,0.4492773555,0.4492773555,0.4492773555,3,3,0.5782265728,1.0994681211,1.0994681211,1.0994681211,0.8464348862,0.8464348862,0.8464348862
0.8,0.1,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p8__w2_0p1,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p8__w2_0p1/run_remaining_pipeline.sh,1,M2,0.9442142068,0.9442142068,0.9442142068,2,2,0.1201115254,P1,0.6707223351,0.6707223351,0.6707223351,2,2,0.3536556772,1.0911472246,1.0911472246,1.0911472246,0.8435444219,0.8435444219,0.8435444219
