w1,w2,run_directory,remaining_pipeline_script,equilibrium_count,prey_consensus_leader,prey_consensus_probability_mean,prey_consensus_probability_min,prey_consensus_probability_max,prey_support_size_min,prey_support_size_max,prey_normalized_entropy_mean,predator_consensus_leader,predator_consensus_probability_mean,predator_consensus_probability_min,predator_consensus_probability_max,predator_support_size_min,predator_support_size_max,predator_normalized_entropy_mean,prey_expected_payoff_mean,prey_expected_payoff_min,prey_expected_payoff_max,predator_expected_payoff_mean,predator_expected_payoff_min,predator_expected_payoff_max
0.7,0.6,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p6,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p6/run_remaining_pipeline.sh,1,N,0.5321645485,0.5321645485,0.5321645485,4,4,0.6124826274,M1,0.4530300289,0.4530300289,0.4530300289,4,4,0.7123406618,0.8534873425,0.8534873425,0.8534873425,1.0479588294,1.0479588294,1.0479588294
0.7,0.7,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p7,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p7/run_remaining_pipeline.sh,1,N,0.4540598100,0.4540598100,0.4540598100,4,4,0.6253158427,M1,0.4536874877,0.4536874877,0.4536874877,4,4,0.7093611989,0.8506065131,0.8506065131,0.8506065131,1.0497401366,1.0497401366,1.0497401366
0.7,0.8,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p8,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p8/run_remaining_pipeline.sh,1,M2,0.4977399156,0.4977399156,0.4977399156,3,3,0.5290249407,M2,0.5127743714,0.5127743714,0.5127743714,3,3,0.4930242090,0.8502571112,0.8502571112,0.8502571112,1.0511564644,1.0511564644,1.0511564644
0.7,0.9,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p9,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_0p9/run_remaining_pipeline.sh,1,M2,0.7404329634,0.7404329634,0.7404329634,2,2,0.3195761337,M2,0.5894744015,0.5894744015,0.5894744015,2,2,0.3778683953,0.8490932674,0.8490932674,0.8490932674,1.0528338705,1.0528338705,1.0528338705
0.7,1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p7__w2_1/run_remaining_pipeline.sh,1,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.8477640889,0.8477640889,0.8477640889,1.0539940999,1.0539940999,1.0539940999
0.8,0,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0/run_remaining_pipeline.sh,1,P1,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.9141649661,0.9141649661,0.9141649661,1.0181466126,1.0181466126,1.0181466126
0.8,0.1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p1/run_remaining_pipeline.sh,1,P1,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.9082854641,0.9082854641,0.9082854641,1.0211423606,1.0211423606,1.0211423606
0.8,0.2,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p2,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p2/run_remaining_pipeline.sh,1,P1,0.9666704698,0.9666704698,0.9666704698,2,2,0.0815577883,M2,0.5254296547,0.5254296547,0.5254296547,2,2,0.3861306719,0.9048380707,0.9048380707,0.9048380707,1.0248306166,1.0248306166,1.0248306166
0.8,0.3,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p3,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p3/run_remaining_pipeline.sh,1,P1,0.5768923184,0.5768923184,0.5768923184,2,2,0.3802269665,D,0.6334232499,0.6334232499,0.6334232499,2,2,0.3667392929,0.8866025145,0.8866025145,0.8866025145,1.0333216173,1.0333216173,1.0333216173
0.8,0.4,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p4,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p4/run_remaining_pipeline.sh,1,M2,0.6969576625,0.6969576625,0.6969576625,2,2,0.3423562611,D,0.7551928772,0.7551928772,0.7551928772,2,2,0.3106209009,0.8735007470,0.8735007470,0.8735007470,1.0395233111,1.0395233111,1.0395233111
0.8,0.5,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p5,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p5/run_remaining_pipeline.sh,1,M2,0.8084218482,0.8084218482,0.8084218482,2,2,0.2726388417,N,0.9431771963,0.9431771963,0.9431771963,2,2,0.1217430955,0.8726450862,0.8726450862,0.8726450862,1.0449575593,1.0449575593,1.0449575593
0.8,0.6,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p6,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p6/run_remaining_pipeline.sh,1,M2,0.7959033355,0.7959033355,0.7959033355,3,3,0.3613558755,N,0.5794014431,0.5794014431,0.5794014431,3,3,0.5090017005,0.8642370243,0.8642370243,0.8642370243,1.0473978077,1.0473978077,1.0473978077
0.8,0.7,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p7,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p7/run_remaining_pipeline.sh,1,M2,0.5406915519,0.5406915519,0.5406915519,4,4,0.5097467763,M1,0.7229437889,0.7229437889,0.7229437889,4,4,0.4707179363,0.8606376159,0.8606376159,0.8606376159,1.0456244064,1.0456244064,1.0456244064
0.8,0.8,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p8,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p8/run_remaining_pipeline.sh,1,M2,0.9591722175,0.9591722175,0.9591722175,2,2,0.0951947091,M1,0.5440752585,0.5440752585,0.5440752585,2,2,0.3846815871,0.8593688456,0.8593688456,0.8593688456,1.0484434448,1.0484434448,1.0484434448
0.8,0.9,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p9,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_0p9/run_remaining_pipeline.sh,1,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.8532487332,0.8532487332,0.8532487332,1.0510306487,1.0510306487,1.0510306487
0.8,1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p8__w2_1/run_remaining_pipeline.sh,1,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.8491943173,0.8491943173,0.8491943173,1.0531919354,1.0531919354,1.0531919354
0.9,0,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0/run_remaining_pipeline.sh,1,P1,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.9118893532,0.9118893532,0.9118893532,1.0192914678,1.0192914678,1.0192914678
0.9,0.1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p1/run_remaining_pipeline.sh,1,P1,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.9036172322,0.9036172322,0.9036172322,1.0234880253,1.0234880253,1.0234880253
0.9,0.2,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p2,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p2/run_remaining_pipeline.sh,1,P1,0.9839429447,0.9839429447,0.9839429447,2,2,0.0459151397,D,0.5373571597,0.5373571597,0.5373571597,2,2,0.3852936039,0.8994220198,0.8994220198,0.8994220198,1.0279454323,1.0279454323,1.0279454323
0.9,0.3,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p3,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p3/run_remaining_pipeline.sh,1,P1,0.5622720833,0.5622720833,0.5622720833,2,2,0.3825130506,D,0.7124459223,0.7124459223,0.7124459223,2,2,0.3348368467,0.8794665771,0.8794665771,0.8794665771,1.0367773504,1.0367773504,1.0367773504
0.9,0.4,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p4,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p4/run_remaining_pipeline.sh,1,M2,0.6950998553,0.6950998553,0.6950998553,2,2,0.3432152589,D,0.8366294152,0.8366294152,0.8366294152,2,2,0.2484803669,0.8678966762,0.8678966762,0.8678966762,1.0421989915,1.0421989915,1.0421989915
0.9,0.5,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p5,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p5/run_remaining_pipeline.sh,1,M2,0.8260931820,0.8260931820,0.8260931820,2,2,0.2578622952,N,0.9492473459,0.9492473459,0.9492473459,2,2,0.1120270081,0.8714908073,0.8714908073,0.8714908073,1.0455329329,1.0455329329,1.0455329329
0.9,0.6,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p6,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p6/run_remaining_pipeline.sh,1,M2,0.7423215240,0.7423215240,0.7423215240,3,3,0.4026213061,N,0.9608108148,0.9608108148,0.9608108148,3,3,0.0957922074,0.8669037642,0.8669037642,0.8669037642,1.0459563156,1.0459563156,1.0459563156
0.9,0.7,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p7,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p7/run_remaining_pipeline.sh,1,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.8638889297,0.8638889297,0.8638889297,1.0454169236,1.0454169236,1.0454169236
0.9,0.8,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p8,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p8/run_remaining_pipeline.sh,1,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.8570475663,0.8570475663,0.8570475663,1.0489593694,1.0489593694,1.0489593694
0.9,0.9,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p9,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_0p9/run_remaining_pipeline.sh,1,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.8519771045,0.8519771045,0.8519771045,1.0516032939,1.0516032939,1.0516032939
0.9,1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_0p9__w2_1/run_remaining_pipeline.sh,1,N,0.6856522496,0.6856522496,0.6856522496,2,2,0.3474435718,M2,0.9994760101,0.9994760101,0.9994760101,2,2,0.0025015031,0.8485210964,0.8485210964,0.8485210964,1.0485585980,1.0485585980,1.0485585980
1,0,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0/run_remaining_pipeline.sh,1,P1,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.9062444089,0.9062444089,0.9062444089,1.0221542578,1.0221542578,1.0221542578
1,0.1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p1/run_remaining_pipeline.sh,1,P1,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.8958600907,0.8958600907,0.8958600907,1.0273706716,1.0273706716,1.0273706716
1,0.2,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p2,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p2/run_remaining_pipeline.sh,1,P1,0.7541446601,0.7541446601,0.7541446601,2,2,0.3112782719,D,0.6984607827,0.6984607827,0.6984607827,2,2,0.3416545874,0.8877203918,0.8877203918,0.8877203918,1.0323604648,1.0323604648,1.0323604648
1,0.3,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p3,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p3/run_remaining_pipeline.sh,1,P1,0.5367873804,0.5367873804,0.5367873804,3,3,0.4169012988,D,0.8519644768,0.8519644768,0.8519644768,3,3,0.2886609680,0.8727227789,0.8727227789,0.8727227789,1.0396987062,1.0396987062,1.0396987062
1,0.4,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p4,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p4/run_remaining_pipeline.sh,1,M2,0.7187509995,0.7187509995,0.7187509995,3,3,0.3507002347,D,0.9554307483,0.9554307483,0.9554307483,3,3,0.1114015307,0.8647013595,0.8647013595,0.8647013595,1.0434280573,1.0434280573,1.0434280573
1,0.5,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p5,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p5/run_remaining_pipeline.sh,1,M2,0.8416805447,0.8416805447,0.8416805447,2,2,0.2438232495,N,0.9527481869,0.9527481869,0.9527481869,2,2,0.1062321468,0.8693112549,0.8693112549,0.8693112549,1.0465720911,1.0465720911,1.0465720911
1,0.6,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p6,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p6/run_remaining_pipeline.sh,1,M2,0.9441503764,0.9441503764,0.9441503764,2,2,0.1202122794,N,0.9651190171,0.9651190171,0.9651190171,2,2,0.0844530297,0.8677225194,0.8677225194,0.8677225194,1.0471202890,1.0471202890,1.0471202890
1,0.7,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p7,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p7/run_remaining_pipeline.sh,1,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.8603850877,0.8603850877,0.8603850877,1.0471371754,1.0471371754,1.0471371754
1,0.8,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p8,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p8/run_remaining_pipeline.sh,1,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.8537086352,0.8537086352,0.8537086352,1.0505830777,1.0505830777,1.0505830777
1,0.9,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p9,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_0p9/run_remaining_pipeline.sh,1,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,0.8490278940,0.8490278940,0.8490278940,1.0530135668,1.0530135668,1.0530135668
1,1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_1,/home/tim/Documents/Spatial-modelling-of-animal-movements/script/reproduce_day_night/output/figure_runs/ma_campagne/runs/game_theory/weight_nash_heatmap/weight_runs/w1_1__w2_1/run_remaining_pipeline.sh,1,N,0.6870740276,0.6870740276,0.6870740276,2,2,0.3468221176,M2,0.8597161025,0.8597161025,0.8597161025,2,2,0.2263018635,0.8507831667,0.8507831667,0.8507831667,1.0473424047,1.0473424047,1.0473424047
